"eeg0","eeg1","eeg2","eeg3" 
-1000.0,-1000.0,-691.89453125,-1000.0
-273.92578125,-444.82421875,-803.22265625,-274.90234375
-798.828125,-897.94921875,-597.65625,-814.94140625
387.20703125,527.34375,-537.109375,530.2734375
-1000.0,-1000.0,-731.4453125,-1000.0
-374.0234375,-886.23046875,-822.75390625,-589.35546875
-909.66796875,603.515625,-624.51171875,956.0546875
861.328125,-978.02734375,-498.53515625,-967.28515625
-708.984375,-401.85546875,-658.203125,-395.99609375
-885.7421875,-1000.0,-791.015625,-1000.0
669.921875,7.32421875,-635.25390625,279.78515625
-816.89453125,-804.19921875,-426.26953125,-765.13671875
-24.4140625,110.3515625,-591.30859375,153.3203125
-1000.0,-1000.0,-828.61328125,-1000.0
-0.48828125,-256.8359375,-707.51953125,-240.72265625
-756.8359375,-813.4765625,-404.296875,-790.52734375
201.66015625,297.8515625,-505.859375,227.05078125
-1000.0,-1000.0,-784.66796875,-1000.0
-276.3671875,-565.91796875,-737.79296875,-277.34375
-811.03515625,-998.53515625,-572.265625,-836.9140625
503.90625,667.96875,-541.50390625,644.53125
-1000.0,-874.0234375,-691.40625,-989.74609375
-514.16015625,-1000.0,-730.46875,-725.09765625
-993.1640625,395.5078125,-592.28515625,832.03125
987.79296875,-914.55078125,-539.55078125,-870.60546875
-494.140625,-246.58203125,-660.15625,-189.453125
-1000.0,-1000.0,-739.74609375,-1000.0
439.453125,-107.91015625,-646.484375,116.69921875
-776.85546875,-804.6875,-584.9609375,-754.8828125
113.76953125,173.33984375,-611.81640625,194.3359375
-1000.0,-1000.0,-773.4375,-1000.0
-135.7421875,-322.265625,-770.01953125,-272.4609375
-768.06640625,-833.984375,-591.796875,-799.31640625
212.890625,369.140625,-519.04296875,353.515625
-1000.0,-1000.0,-687.98828125,-1000.0
-274.4140625,-676.7578125,-803.7109375,-419.921875
-825.68359375,879.39453125,-644.04296875,-920.8984375
605.46875,810.05859375,-518.5546875,828.61328125
-1000.0,-708.984375,-679.6875,-754.39453125
-621.58203125,-1000.0,-806.640625,-914.55078125
916.50390625,246.58203125,-663.0859375,626.953125
-889.6484375,-842.7734375,-434.08203125,-817.3828125
-234.86328125,-80.56640625,-522.94921875,-56.15234375
-1000.0,-1000.0,-796.875,-1000.0
248.046875,-163.0859375,-737.79296875,-19.53125
-756.34765625,-803.22265625,-410.64453125,-761.71875
186.03515625,209.47265625,-405.2734375,204.58984375
-1000.0,-1000.0,-800.29296875,-1000.0
-261.71875,-393.06640625,-785.15625,-274.90234375
-791.9921875,-869.140625,-451.66015625,-809.08203125
314.94140625,475.09765625,-441.89453125,477.05078125
-1000.0,-1000.0,-774.90234375,-1000.0
-312.5,-815.4296875,-793.45703125,-522.94921875
-874.0234375,707.03125,-618.1640625,-994.140625
780.76171875,954.58984375,-538.57421875,969.23828125
-831.0546875,-505.37109375,-671.38671875,-527.34375
-786.62109375,-1000.0,-773.4375,-1000.0
780.76171875,62.98828125,-598.6328125,439.453125
-842.7734375,-814.453125,-510.7421875,-781.73828125
-95.21484375,54.6875,-664.0625,75.1953125
-1000.0,-1000.0,-753.90625,-1000.0
82.03125,-226.07421875,-666.015625,-156.73828125
-751.953125,-807.12890625,-582.03125,-777.34375
194.82421875,270.5078125,-610.83984375,217.7734375
-1000.0,-1000.0,-764.16015625,-1000.0
-275.87890625,-481.4453125,-764.16015625,-273.4375
-804.19921875,-929.6875,-569.3359375,-823.73046875
445.80078125,602.5390625,-539.55078125,588.37890625
-1000.0,-937.98828125,-679.6875,-1000.0
-444.82421875,-954.58984375,-724.12109375,-639.16015625
-949.21875,520.01953125,-628.90625,914.55078125
923.828125,-956.54296875,-509.27734375,-909.66796875
-608.3984375,-355.95703125,-575.1953125,-277.83203125
-965.33203125,-1000.0,-748.046875,-1000.0
568.359375,-59.5703125,-724.609375,182.12890625
-798.33984375,-808.59375,-540.0390625,-757.32421875
28.80859375,129.39453125,-599.12109375,190.4296875
-1000.0,-1000.0,-808.10546875,-1000.0
-68.84765625,-285.64453125,-760.25390625,-269.04296875
-763.18359375,-823.2421875,-560.546875,-796.38671875
207.51953125,339.84375,-529.296875,285.15625
-1000.0,-1000.0,-710.9375,-1000.0
-275.390625,-586.42578125,-792.48046875,-350.5859375
-819.82421875,983.3984375,-597.65625,-859.375
574.70703125,726.5625,-402.34375,687.98828125
-1000.0,-827.1484375,-620.1171875,-955.56640625
-548.33984375,-1000.0,-824.70703125,-810.546875
973.14453125,372.55859375,-617.67578125,739.2578125
-942.3828125,-872.55859375,-440.4296875,-849.12109375
-338.8671875,-166.015625,-650.390625,-140.13671875
-1000.0,-1000.0,-799.31640625,-1000.0
319.3359375,-146.484375,-677.24609375,43.9453125
-764.6484375,-808.59375,-540.0390625,-759.27734375
158.203125,183.59375,-593.26171875,200.1953125
-1000.0,-1000.0,-787.59765625,-1000.0
-221.19140625,-374.0234375,-680.17578125,-273.92578125
-784.1796875,-858.3984375,-470.21484375,-802.24609375
243.65234375,416.9921875,-580.078125,412.109375
-1000.0,-1000.0,-765.625,-1000.0
-269.04296875,-730.95703125,-759.27734375,-447.75390625
-850.5859375,803.22265625,-619.62890625,-940.4296875
720.703125,920.41015625,-524.90234375,881.34765625
-923.828125,-581.54296875,-661.62109375,-655.2734375
-659.1796875,-1000.0,-782.71484375,-1000.0
903.80859375,228.515625,-679.6875,501.953125
-875.48828125,-813.4765625,-518.5546875,-795.8984375
-166.50390625,13.18359375,-574.21875,8.7890625
-1000.0,-1000.0,-750.9765625,-1000.0
173.828125,-189.453125,-729.98046875,-91.796875
-751.46484375,-801.7578125,-576.66015625,-769.04296875
189.453125,233.88671875,-585.44921875,211.9140625
-1000.0,-1000.0,-762.20703125,-1000.0
-273.4375,-449.21875,-774.4140625,-274.90234375
-798.33984375,-896.484375,-614.74609375,-813.96484375
362.79296875,488.28125,-477.5390625,529.78515625
-1000.0,-1000.0,-641.6015625,-1000.0
-377.44140625,-897.94921875,-802.24609375,-553.22265625
-908.69140625,592.28515625,-649.4140625,975.09765625
843.75,985.3515625,-413.57421875,-969.23828125
-740.234375,-468.75,-523.92578125,-386.23046875
-868.65234375,-1000.0,-833.0078125,-1000.0
687.01171875,21.484375,-700.1953125,291.9921875
-819.82421875,-805.17578125,-408.69140625,-765.625
-36.62109375,104.4921875,-514.16015625,140.625
-1000.0,-1000.0,-833.984375,-1000.0
24.4140625,-243.1640625,-720.703125,-227.05078125
-754.39453125,-809.08203125,-528.80859375,-789.0625
199.21875,298.33984375,-590.8203125,226.07421875
-1000.0,-1000.0,-769.53125,-1000.0
-276.3671875,-533.69140625,-744.62890625,-282.71484375
-810.546875,-967.7734375,-481.93359375,-834.9609375
495.60546875,642.08984375,-436.03515625,631.34765625
-1000.0,-889.16015625,-719.23828125,-1000.0
-506.34765625,-1000.0,-764.6484375,-697.265625
-985.83984375,410.64453125,-586.42578125,858.3984375
974.12109375,-920.41015625,-558.10546875,-880.37109375
-512.6953125,-283.69140625,-679.19921875,-205.078125
-1000.0,-1000.0,-799.8046875,-1000.0
442.87109375,-109.375,-679.19921875,122.55859375
-778.80859375,-808.59375,-550.29296875,-755.859375
91.30859375,164.0625,-626.46484375,193.359375
-1000.0,-1000.0,-755.859375,-1000.0
-125.9765625,-318.84765625,-729.00390625,-271.484375
-768.06640625,-833.49609375,-584.9609375,-798.33984375
212.40234375,373.53515625,-580.56640625,335.9375
-1000.0,-1000.0,-686.5234375,-1000.0
-274.4140625,-640.13671875,-695.80078125,-407.71484375
-826.171875,909.1796875,-605.46875,-910.64453125
611.328125,830.078125,-555.6640625,803.22265625
-1000.0,-691.40625,-641.6015625,-785.64453125
-597.16796875,-1000.0,-750.0,-907.71484375
935.05859375,305.6640625,-685.546875,631.34765625
-897.4609375,-842.7734375,-518.5546875,-819.82421875
-246.58203125,-87.40234375,-595.703125,-66.89453125
-1000.0,-1000.0,-789.0625,-1000.0
262.6953125,-159.66796875,-750.9765625,-9.765625
-757.32421875,-804.19921875,-484.86328125,-760.7421875
186.03515625,203.61328125,-450.1953125,204.1015625
-1000.0,-1000.0,-787.109375,-1000.0
-260.25390625,-398.92578125,-787.59765625,-274.90234375
-791.9921875,-869.140625,-549.31640625,-808.10546875
298.33984375,444.3359375,-517.08984375,471.6796875
-1000.0,-1000.0,-712.40234375,-1000.0
-309.08203125,-812.98828125,-784.66796875,-507.8125
-869.140625,705.078125,-541.50390625,-983.88671875
762.6953125,946.2890625,-306.15234375,958.0078125
-862.3046875,-531.73828125,-602.05078125,-537.59765625
-757.8125,-1000.0,-854.4921875,-1000.0
807.12890625,106.93359375,-584.47265625,434.5703125
-846.6796875,-808.10546875,-402.83203125,-779.78515625
-96.19140625,62.98828125,-650.390625,70.80078125
-1000.0,-1000.0,-808.10546875,-1000.0
100.5859375,-217.7734375,-702.63671875,-126.953125
-750.0,-805.17578125,-569.3359375,-770.01953125
193.359375,256.34765625,-608.88671875,213.8671875
-1000.0,-1000.0,-767.578125,-1000.0
-274.90234375,-499.51171875,-739.74609375,-274.4140625
-802.734375,-934.08203125,-549.31640625,-822.265625
414.55078125,547.36328125,-520.01953125,579.1015625
-1000.0,-981.93359375,-678.22265625,-1000.0
-448.2421875,-963.8671875,-724.609375,-625.0
-949.21875,492.1875,-640.625,923.828125
909.1796875,-958.984375,-571.2890625,-917.48046875
-645.5078125,-373.53515625,-647.4609375,-290.52734375
-937.01171875,-1000.0,-758.7890625,-1000.0
600.09765625,-35.64453125,-709.47265625,196.77734375
-800.29296875,-804.19921875,-507.32421875,-757.32421875
27.83203125,135.25390625,-519.04296875,189.453125
-1000.0,-1000.0,-737.3046875,-1000.0
-24.90234375,-268.06640625,-709.47265625,-269.04296875
-755.37109375,-815.4296875,-552.734375,-795.8984375
202.63671875,330.56640625,-478.515625,281.73828125
-1000.0,-1000.0,-626.46484375,-1000.0
-276.3671875,-568.84765625,-793.45703125,-336.42578125
-817.3828125,989.2578125,-623.53515625,-868.65234375
554.19921875,729.98046875,-477.5390625,719.23828125
-1000.0,-799.8046875,-668.45703125,-904.296875
-547.36328125,-1000.0,-833.0078125,-795.8984375
975.09765625,367.67578125,-652.83203125,765.13671875
-952.1484375,-880.859375,-505.859375,-850.09765625
-378.41796875,-192.3828125,-652.34375,-149.90234375
-1000.0,-1000.0,-785.64453125,-1000.0
375.48828125,-137.20703125,-663.57421875,79.58984375
-767.578125,-805.6640625,-380.859375,-755.859375
158.69140625,191.40625,-503.90625,196.77734375
-1000.0,-1000.0,-820.80078125,-1000.0
-184.08203125,-341.796875,-732.91015625,-273.92578125
-773.92578125,-842.7734375,-527.83203125,-801.26953125
240.72265625,417.96875,-537.59765625,399.4140625
-1000.0,-1000.0,-761.23046875,-1000.0
-272.4609375,-720.703125,-739.74609375,-434.08203125
-843.26171875,826.66015625,-544.921875,-934.08203125
689.453125,876.46484375,-538.57421875,874.0234375
-956.0546875,-615.234375,-680.17578125,-687.01171875
-665.52734375,-1000.0,-744.62890625,-946.77734375
900.390625,164.0625,-608.3984375,589.84375
-882.8125,-836.42578125,-555.17578125,-808.10546875
-188.96484375,-44.921875,-646.97265625,-8.7890625
-1000.0,-1000.0,-792.96875,-1000.0
143.5546875,-195.3125,-731.4453125,-78.61328125
-753.41796875,-808.59375,-569.3359375,-768.06640625
191.40625,223.14453125,-599.12109375,210.44921875
-1000.0,-1000.0,-761.23046875,-1000.0
-273.4375,-437.98828125,-750.9765625,-275.390625
-796.875,-894.04296875,-597.65625,-814.453125
367.67578125,512.6953125,-525.390625,530.2734375
-1000.0,-1000.0,-649.90234375,-1000.0
-344.23828125,-846.19140625,-767.08984375,-562.5
-897.94921875,660.15625,-674.31640625,979.98046875
848.14453125,999.0234375,-491.69921875,-991.2109375
-739.2578125,-440.4296875,-574.21875,-434.08203125
-828.61328125,-1000.0,-796.875,-1000.0
743.1640625,44.921875,-694.3359375,305.17578125
-831.54296875,-808.59375,-509.27734375,-769.04296875
-54.19921875,83.984375,-569.3359375,124.51171875
-1000.0,-1000.0,-782.2265625,-1000.0
20.99609375,-247.55859375,-773.92578125,-216.796875
-756.34765625,-812.5,-432.12890625,-787.109375
200.1953125,276.85546875,-333.984375,224.12109375
-1000.0,-1000.0,-728.02734375,-1000.0
-276.3671875,-524.90234375,-811.5234375,-273.4375
-808.59375,-968.75,-454.1015625,-828.125
494.62890625,659.1796875,-351.5625,616.2109375
-1000.0,-896.97265625,-727.5390625,-1000.0
-459.9609375,-961.42578125,-808.59375,-707.51953125
-969.23828125,490.234375,-637.6953125,849.609375
983.88671875,-896.97265625,-551.7578125,-879.8828125
-506.8359375,-234.375,-680.17578125,-222.65625
-999.51171875,-1000.0,-798.828125,-1000.0
522.94921875,-77.63671875,-658.69140625,143.5546875
-787.109375,-801.26953125,-535.15625,-754.8828125
88.37890625,165.52734375,-641.11328125,192.3828125
-1000.0,-1000.0,-762.6953125,-1000.0
-121.09375,-318.84765625,-667.96875,-270.99609375
-767.578125,-833.49609375,-575.68359375,-797.36328125
211.9140625,353.02734375,-596.6796875,325.1953125
-1000.0,-1000.0,-722.16796875,-1000.0
-274.90234375,-655.2734375,-730.46875,-390.13671875
-823.2421875,923.828125,-594.7265625,-901.85546875
587.890625,763.671875,-520.5078125,791.015625
-1000.0,-766.11328125,-639.16015625,-803.22265625
-603.02734375,-1000.0,-737.3046875,-891.11328125
928.22265625,273.4375,-654.78515625,654.78515625
-895.5078125,-845.21484375,-548.828125,-826.171875
-264.16015625,-94.23828125,-593.75,-83.984375
-1000.0,-1000.0,-747.55859375,-1000.0
314.453125,-129.39453125,-740.234375,19.04296875
-815.4296875,-856.93359375,-547.36328125,-817.3828125
94.7265625,121.09375,-561.5234375,115.234375
-1000.0,-1000.0,-762.6953125,-1000.0
-236.328125,-371.58203125,-787.59765625,-274.90234375
-787.59765625,-856.93359375,-570.3125,-809.08203125
291.50390625,435.546875,-491.69921875,454.58984375
-1000.0,-1000.0,-723.6328125,-1000.0
-304.19921875,-814.453125,-797.36328125,-499.51171875
-858.3984375,719.23828125,-620.60546875,-977.05078125
724.12109375,903.3203125,-407.71484375,941.89453125
-897.94921875,-580.56640625,-624.51171875,-566.89453125
-769.53125,-1000.0,-835.44921875,-1000.0
791.9921875,74.70703125,-654.78515625,454.1015625
-850.5859375,-825.68359375,-521.97265625,-783.203125
-134.27734375,15.13671875,-644.04296875,62.01171875
-1000.0,-1000.0,-801.26953125,-1000.0
106.4453125,-214.35546875,-663.0859375,-121.09375
-752.9296875,-807.12890625,-437.98828125,-770.01953125
193.359375,259.765625,-534.66796875,213.37890625
-1000.0,-1000.0,-776.3671875,-1000.0
-275.87890625,-450.1953125,-707.03125,-274.4140625
-801.26953125,-912.59765625,-485.3515625,-819.82421875
437.01171875,617.1875,-538.0859375,560.05859375
-1000.0,-945.3125,-734.86328125,-1000.0
-382.8125,-882.8125,-777.83203125,-630.37109375
-919.921875,621.58203125,-654.78515625,921.875
902.83203125,-958.984375,-552.24609375,-926.26953125
-631.34765625,-347.16796875,-651.3671875,-321.2890625
-937.5,-1000.0,-792.96875,-1000.0
611.81640625,-34.66796875,-701.171875,229.98046875
-809.08203125,-812.01171875,-497.55859375,-758.30078125
-4.8828125,102.5390625,-554.6875,187.5
-1000.0,-1000.0,-720.703125,-1000.0
-65.4296875,-286.1328125,-720.703125,-259.765625
-765.625,-825.1953125,-618.65234375,-793.9453125
208.49609375,303.7109375,-547.8515625,260.7421875
-1000.0,-1000.0,-694.3359375,-1000.0
-275.390625,-587.890625,-794.921875,-327.63671875
-814.453125,971.6796875,-637.20703125,-866.2109375
537.59765625,715.8203125,-440.91796875,712.40234375
-1000.0,-836.9140625,-595.703125,-912.59765625
-518.06640625,-1000.0,-805.17578125,-787.59765625
980.95703125,415.0390625,-647.94921875,774.4140625
-939.94140625,-871.58203125,-390.625,-855.46875
-368.65234375,-177.24609375,-473.14453125,-159.1796875
-1000.0,-1000.0,-835.9375,-1000.0
446.2890625,-93.26171875,-706.0546875,70.3125
-772.94921875,-797.8515625,-437.5,-757.8125
155.2734375,191.89453125,-546.875,197.75390625
-1000.0,-1000.0,-809.08203125,-1000.0
-174.31640625,-344.23828125,-746.09375,-273.4375
-772.4609375,-841.30859375,-505.859375,-800.78125
215.8203125,380.37109375,-518.5546875,388.671875
-1000.0,-1000.0,-763.671875,-1000.0
-273.4375,-760.25390625,-761.71875,-430.17578125
-828.61328125,795.8984375,-555.17578125,-932.6171875
615.72265625,817.3828125,-525.87890625,869.140625
-1000.0,-699.21875,-710.9375,-699.70703125
-651.85546875,-1000.0,-781.73828125,-930.17578125
894.53125,163.0859375,-640.625,613.28125
-878.90625,-834.9609375,-550.29296875,-811.5234375
-203.125,-45.8984375,-645.5078125,-29.296875
-1000.0,-1000.0,-789.55078125,-1000.0
209.47265625,-182.12890625,-689.94140625,-41.9921875
-752.44140625,-802.734375,-512.20703125,-763.18359375
187.01171875,237.3046875,-582.03125,207.03125
-1000.0,-1000.0,-708.984375,-1000.0
-267.08984375,-395.99609375,-680.17578125,-275.390625
-794.921875,-871.58203125,-597.16796875,-812.98828125
366.69921875,513.671875,-562.5,513.18359375
-1000.0,-1000.0,-666.015625,-1000.0
-341.30859375,-853.515625,-723.6328125,-552.734375
-885.7421875,668.9453125,-635.25390625,987.3046875
808.10546875,962.890625,-536.1328125,996.58203125
-772.4609375,-484.86328125,-672.8515625,-455.078125
-870.1171875,-1000.0,-819.3359375,-1000.0
689.453125,12.6953125,-700.68359375,309.5703125
-828.61328125,-824.21875,-526.85546875,-768.5546875
-83.984375,38.57421875,-583.0078125,117.67578125
-1000.0,-1000.0,-774.90234375,-1000.0
27.83203125,-242.1875,-748.53515625,-192.3828125
-757.8125,-813.96484375,-526.3671875,-781.73828125
200.1953125,280.2734375,-391.6015625,221.19140625
-1000.0,-1000.0,-690.4296875,-1000.0
-276.3671875,-484.375,-818.84765625,-272.94921875
-807.6171875,-942.87109375,-554.19921875,-826.66015625
493.65234375,666.50390625,-486.81640625,607.421875
-1000.0,-890.13671875,-709.47265625,-1000.0
-442.87109375,-939.94140625,-817.3828125,-696.77734375
-957.03125,538.0859375,-580.078125,860.3515625
966.30859375,-920.41015625,-364.74609375,-886.71875
-522.94921875,-274.4140625,-615.72265625,-244.140625
-1000.0,-1000.0,-835.44921875,-1000.0
514.16015625,-79.58984375,-600.09765625,154.296875
-790.52734375,-807.12890625,-385.25390625,-755.37109375
52.734375,146.484375,-606.4453125,191.40625
-1000.0,-1000.0,-811.5234375,-1000.0
-120.1171875,-325.1953125,-713.8671875,-270.99609375
-770.99609375,-836.9140625,-579.1015625,-796.38671875
213.37890625,342.7734375,-599.12109375,319.82421875
-1000.0,-1000.0,-745.1171875,-1000.0
-274.4140625,-636.71875,-772.4609375,-364.74609375
-822.75390625,916.50390625,-571.77734375,-882.8125
593.26171875,791.9921875,-513.18359375,755.859375
-1000.0,-745.60546875,-679.19921875,-843.75
-566.40625,-1000.0,-740.234375,-877.44140625
952.63671875,331.0546875,-666.015625,666.50390625
-904.78515625,-843.75,-550.29296875,-830.078125
-276.3671875,-95.21484375,-613.76953125,-93.75
-1000.0,-1000.0,-763.671875,-1000.0
317.3828125,-142.578125,-715.8203125,1.46484375
-761.71875,-801.26953125,-517.578125,-761.71875
183.59375,201.66015625,-494.62890625,203.61328125
-1000.0,-1000.0,-704.58984375,-1000.0
-244.140625,-388.671875,-742.1875,-274.90234375
-788.0859375,-862.3046875,-576.66015625,-806.15234375
266.11328125,409.66796875,-474.12109375,447.265625
-1000.0,-1000.0,-634.765625,-1000.0
-298.33984375,-808.59375,-812.5,-500.9765625
-856.4453125,719.23828125,-637.20703125,-973.6328125
713.8671875,897.94921875,-522.4609375,928.22265625
-918.9453125,-601.5625,-687.98828125,-590.33203125
-734.86328125,-1000.0,-812.5,-1000.0
824.70703125,116.69921875,-654.78515625,462.40234375
-854.4921875,-814.94140625,-485.3515625,-786.62109375
-132.8125,31.73828125,-610.83984375,46.38671875
-1000.0,-1000.0,-781.25,-1000.0
135.7421875,-198.73046875,-690.4296875,-112.79296875
-750.0,-800.78125,-358.3984375,-769.53125
190.91796875,262.20703125,-443.84765625,213.37890625
-1000.0,-1000.0,-818.359375,-1000.0
-275.390625,-433.10546875,-733.3984375,-274.4140625
-801.7578125,-894.04296875,-538.57421875,-816.89453125
416.9921875,569.3359375,-558.10546875,546.875
-1000.0,-965.8203125,-735.83984375,-1000.0
-409.1796875,-927.24609375,-773.92578125,-576.66015625
-919.43359375,569.82421875,-616.2109375,953.61328125
863.28125,-991.2109375,-524.90234375,-940.4296875
-695.3125,-412.59765625,-655.76171875,-339.35546875
-934.5703125,-1000.0,-747.0703125,-1000.0
604.98046875,-49.8046875,-610.83984375,277.83203125
-808.10546875,-813.96484375,-561.03515625,-762.6953125
-20.99609375,105.46875,-647.4609375,174.31640625
-1000.0,-1000.0,-747.0703125,-1000.0
-19.04296875,-267.578125,-692.87109375,-253.90625
-758.7890625,-817.87109375,-591.796875,-792.96875
203.125,308.59375,-580.56640625,234.375
-1000.0,-1000.0,-746.09375,-1000.0
-276.3671875,-553.22265625,-785.15625,-301.7578125
-812.98828125,-998.53515625,-624.0234375,-853.515625
522.94921875,714.84375,-487.79296875,680.6640625
-1000.0,-833.984375,-621.58203125,-946.77734375
-509.765625,-1000.0,-806.15234375,-767.578125
996.09375,443.84765625,-686.03515625,788.57421875
-972.65625,-894.04296875,-479.4921875,-857.421875
-419.921875,-222.16796875,-570.3125,-162.109375
-1000.0,-1000.0,-809.08203125,-1000.0
432.6171875,-110.83984375,-723.6328125,91.796875
-775.87890625,-805.6640625,-506.8359375,-755.37109375
130.859375,174.31640625,-538.0859375,195.80078125
-1000.0,-1000.0,-777.34375,-1000.0
-180.17578125,-343.75,-779.78515625,-272.94921875
-776.85546875,-843.26171875,-462.890625,-800.29296875
218.26171875,368.1640625,-338.37890625,375.0
-1000.0,-1000.0,-713.37890625,-1000.0
-271.97265625,-712.40234375,-814.453125,-427.24609375
-832.51953125,834.47265625,-506.8359375,-926.7578125
637.20703125,841.796875,-435.546875,847.65625
-1000.0,-677.734375,-716.796875,-725.5859375
-637.20703125,-1000.0,-791.50390625,-930.6640625
905.2734375,224.609375,-629.39453125,605.95703125
-873.53515625,-822.265625,-544.43359375,-803.7109375
-223.6328125,-54.6875,-677.24609375,-59.08203125
-1000.0,-1000.0,-789.55078125,-1000.0
325.68359375,-86.42578125,-667.48046875,74.21875
-764.6484375,-811.5234375,-538.57421875,-770.5078125
186.5234375,230.95703125,-617.1875,204.1015625
-1000.0,-1000.0,-747.55859375,-1000.0
-265.13671875,-400.87890625,-693.359375,-275.390625
-793.45703125,-872.0703125,-576.171875,-811.5234375
339.84375,493.65234375,-548.33984375,501.953125
-1000.0,-1000.0,-730.46875,-1000.0
-332.03125,-837.40234375,-798.828125,-544.921875
-882.32421875,685.05859375,-618.1640625,992.1875
796.875,957.03125,-511.71875,990.234375
-807.12890625,-501.46484375,-610.3515625,-488.76953125
-809.08203125,-1000.0,-719.23828125,-1000.0
757.32421875,50.29296875,-689.94140625,395.99609375
-837.40234375,-814.453125,-558.10546875,-777.34375
-80.078125,59.08203125,-557.12890625,89.35546875
-1000.0,-1000.0,-735.83984375,-1000.0
54.6875,-233.88671875,-754.8828125,-183.59375
-753.90625,-810.05859375,-566.40625,-782.2265625
197.265625,273.4375,-569.82421875,221.19140625
-1000.0,-1000.0,-773.4375,-1000.0
-282.71484375,-495.60546875,-791.015625,-279.78515625
-783.69140625,-933.10546875,-582.03125,-802.734375
411.1328125,603.02734375,-509.765625,543.9453125
-986.81640625,-876.953125,-685.546875,-899.4140625
-172.8515625,-869.140625,-762.20703125,-374.0234375
-980.46875,498.046875,-627.44140625,883.7890625
946.2890625,-939.94140625,-333.49609375,-906.25
-547.8515625,-314.94140625,-512.6953125,-242.67578125
-987.79296875,-1000.0,-862.3046875,-1000.0
539.0625,-67.3828125,-642.578125,140.625
-792.96875,-806.640625,-452.63671875,-757.8125
45.8984375,143.06640625,-625.0,192.87109375
-1000.0,-1000.0,-790.52734375,-1000.0
-90.8203125,-300.78125,-678.22265625,-270.01953125
-765.625,-827.63671875,-479.98046875,-795.41015625
209.9609375,343.26171875,-529.296875,305.6640625
-1000.0,-1000.0,-743.65234375,-1000.0
-275.390625,-638.18359375,-713.37890625,-342.7734375
-821.77734375,921.875,-541.9921875,-876.46484375
583.984375,776.85546875,-567.3828125,752.44140625
-1000.0,-763.671875,-698.73046875,-843.75
-563.96484375,-1000.0,-776.85546875,-875.9765625
960.9375,340.33203125,-668.9453125,671.38671875
-925.78125,-860.3515625,-570.3125,-832.03125
-312.98828125,-136.71875,-659.1796875,-108.88671875
-1000.0,-1000.0,-796.38671875,-1000.0
310.05859375,-146.97265625,-715.8203125,19.04296875
-761.71875,-804.19921875,-516.6015625,-760.25390625
183.10546875,198.73046875,-543.9453125,202.1484375
-1000.0,-1000.0,-732.421875,-1000.0
-236.328125,-369.62890625,-753.90625,-274.4140625
-784.66796875,-854.4921875,-605.95703125,-805.17578125
266.11328125,426.26953125,-552.734375,425.78125
-1000.0,-1000.0,-720.703125,-1000.0
-271.97265625,-750.48828125,-799.8046875,-495.60546875
-850.5859375,788.0859375,-624.51171875,-974.12109375
725.5859375,901.85546875,-399.4140625,926.26953125
-914.55078125,-593.26171875,-535.15625,-599.12109375
-682.12890625,-1000.0,-812.01171875,-1000.0
885.25390625,174.31640625,-685.546875,479.4921875
-869.140625,-817.87109375,-370.60546875,-788.57421875
-145.01953125,11.23046875,-440.4296875,39.0625
-1000.0,-1000.0,-824.70703125,-1000.0
136.23046875,-196.77734375,-743.65234375,-104.98046875
-750.9765625,-803.7109375,-510.7421875,-768.5546875
191.40625,242.67578125,-564.453125,212.40234375
-1000.0,-1000.0,-804.6875,-1000.0
-273.92578125,-469.23828125,-763.18359375,-274.90234375
-800.78125,-907.71484375,-569.82421875,-815.91796875
385.7421875,508.7890625,-565.91796875,537.109375
-1000.0,-1000.0,-729.00390625,-1000.0
-412.109375,-917.96875,-784.1796875,-592.28515625
-924.31640625,556.15234375,-499.51171875,953.125
863.28125,-987.79296875,-409.1796875,-961.42578125
-714.35546875,-418.45703125,-702.1484375,-388.18359375
-895.01953125,-1000.0,-770.01953125,-1000.0
646.484375,-16.11328125,-630.37109375,283.203125
-795.8984375,-788.57421875,-558.59375,-750.48828125
-39.55078125,88.8671875,-635.7421875,125.0
-1000.0,-1000.0,-776.85546875,-1000.0
188.96484375,-69.82421875,-694.82421875,-64.453125
-771.484375,-828.125,-527.34375,-810.546875
198.2421875,307.6171875,-570.80078125,227.05078125
-1000.0,-1000.0,-692.3828125,-1000.0
-276.3671875,-549.8046875,-690.91796875,-297.8515625
-812.01171875,-984.375,-599.12109375,-850.5859375
508.30078125,670.8984375,-536.62109375,672.8515625
-1000.0,-861.328125,-644.04296875,-961.42578125
-528.80859375,-1000.0,-739.2578125,-743.1640625
-999.51171875,398.4375,-680.17578125,815.4296875
989.74609375,-913.0859375,-538.57421875,-864.74609375
-492.1875,-264.16015625,-649.4140625,-174.31640625
-1000.0,-1000.0,-818.359375,-1000.0
425.78125,-117.1875,-725.5859375,104.00390625
-775.87890625,-809.08203125,-533.203125,-754.8828125
118.1640625,163.57421875,-558.10546875,194.82421875
-1000.0,-1000.0,-786.1328125,-1000.0
-140.625,-324.21875,-779.296875,-272.4609375
-768.5546875,-836.9140625,-548.33984375,-799.31640625
213.37890625,389.6484375,-463.8671875,358.88671875
-1000.0,-1000.0,-719.7265625,-1000.0
-272.4609375,-669.43359375,-799.31640625,-411.62109375
-833.49609375,877.44140625,-537.109375,-919.43359375
644.04296875,852.05078125,-426.26953125,835.9375
-1000.0,-658.203125,-672.36328125,-735.83984375
