"eeg0","eeg1","eeg2","eeg3" 
-251.46484375,-263.671875,-784.66796875,-335.44921875
-807.12890625,-807.12890625,280.2734375,-853.02734375
237.3046875,294.921875,78.125,630.37109375
-1000.0,-1000.0,-984.375,-984.86328125
-371.09375,-569.82421875,-924.31640625,-823.2421875
-855.95703125,-971.6796875,43.45703125,717.28515625
575.1953125,717.7734375,325.68359375,-859.375
-1000.0,-833.984375,-672.8515625,-194.82421875
-885.25390625,-1000.0,-1000.0,-1000.0
643.5546875,315.4296875,-306.15234375,31.73828125
-884.765625,-830.56640625,439.94140625,-765.13671875
-282.2265625,-152.34375,-339.35546875,202.1484375
-1000.0,-1000.0,-1000.0,-1000.0
-14.6484375,-184.08203125,-546.875,-270.01953125
-777.34375,-808.59375,483.3984375,-800.78125
207.51953125,227.05078125,-0.9765625,324.21875
-1000.0,-1000.0,-1000.0,-1000.0
-266.11328125,-306.15234375,-862.79296875,-458.49609375
-803.7109375,-822.265625,207.03125,-929.6875
270.5078125,388.18359375,131.34765625,793.9453125
-1000.0,-1000.0,-949.70703125,-790.0390625
-483.3984375,-692.87109375,-982.91015625,-963.8671875
-936.03515625,895.5078125,37.59765625,551.7578125
748.53515625,887.20703125,441.89453125,-815.4296875
-833.0078125,-630.859375,-583.984375,-79.58984375
-1000.0,-1000.0,-1000.0,-1000.0
482.421875,177.24609375,-209.9609375,-51.26953125
-823.2421875,-791.015625,537.59765625,-769.04296875
-133.30078125,13.671875,-359.375,208.984375
-1000.0,-1000.0,-1000.0,-1000.0
-103.02734375,-226.5625,-560.05859375,-275.87890625
-785.15625,-807.6171875,406.73828125,-801.26953125
216.796875,235.83984375,-83.0078125,441.89453125
-1000.0,-1000.0,-1000.0,-1000.0
-272.4609375,-363.76953125,-839.84375,-456.54296875
-808.10546875,-851.07421875,182.6171875,-988.28125
425.29296875,523.92578125,179.19921875,888.671875
-1000.0,-1000.0,-844.23828125,-629.39453125
-571.77734375,-812.01171875,-968.75,-1000.0
-997.0703125,748.53515625,-141.6015625,352.5390625
887.20703125,-971.6796875,385.7421875,-782.2265625
-621.09375,-418.45703125,-499.0234375,62.98828125
-1000.0,-1000.0,-1000.0,-1000.0
282.2265625,45.8984375,-428.7109375,-198.2421875
-791.50390625,-782.71484375,404.78515625,-789.0625
-17.08984375,126.46484375,-248.53515625,224.12109375
-1000.0,-1000.0,-1000.0,-1000.0
-239.2578125,-253.90625,-758.30078125,-272.94921875
-811.03515625,-809.5703125,279.296875,-819.3359375
234.86328125,245.60546875,52.24609375,545.41015625
-1000.0,-1000.0,-1000.0,-1000.0
-300.29296875,-495.1171875,-912.59765625,-698.73046875
-825.1953125,-916.9921875,119.140625,873.046875
487.79296875,608.88671875,346.19140625,-949.21875
-1000.0,-958.984375,-715.33203125,-365.72265625
-766.11328125,-997.55859375,-1000.0,-1000.0
806.640625,475.5859375,-199.21875,140.625
-980.46875,-881.34765625,525.87890625,-764.16015625
-441.89453125,-273.4375,-340.33203125,161.1328125
-1000.0,-1000.0,-1000.0,-1000.0
99.609375,-104.4921875,-452.1484375,-261.23046875
-776.3671875,-797.36328125,539.55078125,-800.29296875
95.703125,198.2421875,-95.21484375,239.2578125
-1000.0,-1000.0,-1000.0,-1000.0
-250.9765625,-263.18359375,-734.86328125,-348.14453125
-807.6171875,-807.6171875,374.51171875,-865.72265625
237.79296875,319.82421875,41.015625,671.875
-1000.0,-1000.0,-1000.0,-954.58984375
-382.8125,-581.0546875,-881.34765625,-805.6640625
-866.69921875,-989.74609375,107.421875,745.60546875
621.09375,774.4140625,324.70703125,-858.3984375
-990.234375,-779.296875,-666.50390625,-177.734375
-871.58203125,-1000.0,-1000.0,-1000.0
663.57421875,328.125,-252.9296875,42.96875
-866.2109375,-810.546875,476.5625,-762.20703125
-237.79296875,-89.84375,-365.234375,200.68359375
-1000.0,-1000.0,-1000.0,-1000.0
-5.859375,-177.734375,-535.64453125,-272.4609375
-774.4140625,-801.7578125,384.27734375,-801.7578125
206.54296875,228.515625,-55.6640625,376.46484375
-1000.0,-1000.0,-1000.0,-1000.0
-269.53125,-302.24609375,-853.515625,-460.9375
-803.22265625,-821.2890625,173.828125,-937.01171875
326.171875,424.31640625,152.83203125,837.890625
-1000.0,-1000.0,-892.578125,-720.703125
-508.30078125,-713.8671875,-982.91015625,-995.1171875
-943.359375,879.39453125,-31.25,516.6015625
763.18359375,900.390625,484.86328125,-807.6171875
-802.734375,-606.4453125,-476.07421875,-48.33984375
-1000.0,-1000.0,-1000.0,-1000.0
419.921875,139.6484375,-362.79296875,-95.703125
-817.3828125,-792.48046875,431.640625,-775.390625
-130.859375,17.578125,-340.8203125,213.8671875
-1000.0,-1000.0,-1000.0,-1000.0
-126.953125,-236.81640625,-649.4140625,-273.4375
-789.55078125,-812.01171875,391.11328125,-810.05859375
219.7265625,239.2578125,-13.18359375,466.796875
-1000.0,-1000.0,-1000.0,-1000.0
-270.99609375,-406.25,-875.48828125,-576.171875
-809.5703125,-867.1875,213.8671875,985.3515625
410.64453125,514.6484375,250.9765625,945.3125
-1000.0,-1000.0,-883.30078125,-538.0859375
-638.18359375,-875.0,-1000.0,-1000.0
958.984375,661.1328125,-60.546875,289.0625
896.484375,-959.47265625,455.56640625,-776.3671875
-613.76953125,-412.109375,-511.23046875,67.3828125
-1000.0,-1000.0,-1000.0,-1000.0
209.9609375,9.27734375,-397.4609375,-221.6796875
-784.66796875,-786.62109375,435.546875,-794.921875
3.41796875,141.11328125,-216.30859375,227.5390625
-1000.0,-1000.0,-1000.0,-1000.0
-241.2109375,-256.34765625,-628.90625,-271.97265625
-808.59375,-807.6171875,366.2109375,-822.265625
232.91015625,265.625,-13.18359375,567.3828125
-1000.0,-1000.0,-1000.0,-1000.0
-280.2734375,-479.98046875,-905.2734375,-698.73046875
-820.80078125,-916.9921875,70.3125,861.328125
525.390625,661.1328125,276.85546875,-912.59765625
-1000.0,-915.52734375,-743.1640625,-294.921875
-759.27734375,-995.60546875,-1000.0,-1000.0
842.7734375,512.6953125,-229.98046875,154.296875
979.00390625,-911.62109375,423.33984375,-815.91796875
-492.67578125,-300.78125,-431.640625,104.98046875
-1000.0,-1000.0,-1000.0,-1000.0
93.26171875,-99.609375,-505.859375,-268.5546875
-772.94921875,-794.43359375,416.50390625,-800.78125
157.2265625,206.0546875,-59.5703125,281.73828125
-1000.0,-1000.0,-1000.0,-1000.0
-259.765625,-265.625,-839.84375,-379.39453125
-805.6640625,-808.10546875,234.86328125,-878.41796875
238.28125,332.51953125,61.5234375,696.2890625
-1000.0,-1000.0,-1000.0,-910.15625
-435.546875,-619.62890625,-953.61328125,-875.48828125
-888.671875,981.93359375,67.87109375,665.0390625
625.0,776.3671875,421.875,-845.703125
-977.5390625,-768.06640625,-623.046875,-168.9453125
-932.12890625,-1000.0,-1000.0,-1000.0
583.984375,256.8359375,-239.2578125,7.32421875
-856.4453125,-810.05859375,533.203125,-766.6015625
-243.1640625,-89.84375,-338.8671875,204.1015625
-1000.0,-1000.0,-1000.0,-1000.0
-18.06640625,-201.171875,-507.8125,-271.97265625
-776.3671875,-809.08203125,466.796875,-803.22265625
208.0078125,233.3984375,-113.28125,373.53515625
-1000.0,-1000.0,-1000.0,-1000.0
-269.53125,-333.49609375,-830.078125,-496.09375
-805.17578125,-833.49609375,233.88671875,-955.078125
328.125,428.7109375,194.3359375,845.21484375
-1000.0,-1000.0,-913.0859375,-717.28515625
-552.24609375,-757.32421875,-939.94140625,-1000.0
-965.8203125,821.2890625,68.359375,496.58203125
770.01953125,937.01171875,381.8359375,-805.17578125
-804.19921875,-570.80078125,-601.07421875,-48.33984375
-1000.0,-1000.0,-1000.0,-1000.0
397.4609375,131.34765625,-359.86328125,-95.21484375
-806.15234375,-788.0859375,412.109375,-775.390625
-80.56640625,53.7109375,-312.01171875,213.8671875
-1000.0,-1000.0,-1000.0,-1000.0
-132.32421875,-242.1875,-701.171875,-274.4140625
-786.1328125,-809.5703125,280.76171875,-813.96484375
219.23828125,238.28125,4.39453125,508.7890625
-1000.0,-1000.0,-1000.0,-1000.0
-272.4609375,-399.90234375,-897.94921875,-600.09765625
-810.546875,-867.67578125,137.20703125,968.26171875
436.5234375,551.26953125,265.625,978.515625
-1000.0,-1000.0,-786.62109375,-488.76953125
-640.13671875,-874.0234375,-1000.0,-1000.0
953.61328125,659.1796875,-151.3671875,270.01953125
919.921875,-929.6875,458.984375,-770.5078125
-576.66015625,-356.4453125,-449.21875,105.46875
-1000.0,-1000.0,-1000.0,-1000.0
205.56640625,1.46484375,-416.015625,-229.4921875
-777.83203125,-784.1796875,545.8984375,-794.43359375
46.38671875,157.2265625,-79.58984375,229.00390625
-1000.0,-1000.0,-1000.0,-1000.0
-246.09375,-258.30078125,-757.8125,-300.29296875
-809.08203125,-808.10546875,395.99609375,-833.49609375
236.328125,269.53125,95.703125,583.984375
-1000.0,-1000.0,-1000.0,-1000.0
-350.09765625,-524.4140625,-881.8359375,-740.72265625
-844.7265625,-938.4765625,164.0625,820.80078125
533.203125,661.62109375,349.609375,-901.85546875
-1000.0,-906.73828125,-705.56640625,-292.48046875
-802.24609375,-1000.0,-1000.0,-1000.0
767.578125,414.55078125,-104.00390625,129.8828125
-953.61328125,-849.609375,445.3125,-759.765625
-401.85546875,-204.58984375,-462.890625,193.84765625
-1000.0,-1000.0,-1000.0,-1000.0
74.70703125,-142.08984375,-472.65625,-268.06640625
-772.4609375,-800.78125,363.76953125,-799.8046875
168.45703125,214.35546875,-173.33984375,281.25
-1000.0,-1000.0,-1000.0,-1000.0
-260.7421875,-276.85546875,-821.77734375,-411.1328125
-805.17578125,-811.5234375,252.44140625,-898.92578125
238.76953125,345.703125,135.7421875,729.98046875
-1000.0,-1000.0,-941.40625,-875.9765625
-450.1953125,-629.8828125,-944.3359375,-899.4140625
-897.4609375,964.84375,-14.6484375,629.8828125
638.671875,813.96484375,369.62890625,-829.1015625
-968.75,-729.98046875,-593.75,-113.28125
-928.7109375,-1000.0,-1000.0,-1000.0
575.68359375,262.6953125,-333.984375,-4.39453125
-840.8203125,-802.734375,442.87109375,-764.16015625
-180.6640625,-51.7578125,-311.5234375,204.58984375
-1000.0,-1000.0,-1000.0,-1000.0
-33.69140625,-206.0546875,-582.51953125,-272.94921875
-774.90234375,-806.640625,462.890625,-804.6875
208.49609375,232.91015625,21.484375,400.87890625
-1000.0,-1000.0,-1000.0,-1000.0
-270.01953125,-330.56640625,-880.859375,-512.20703125
-805.17578125,-833.0078125,223.14453125,-965.33203125
339.84375,458.984375,179.19921875,866.2109375
-1000.0,-1000.0,-933.10546875,-683.59375
-555.17578125,-763.671875,-997.0703125,-1000.0
-976.07421875,813.4765625,-8.30078125,460.44921875
804.6875,958.49609375,471.6796875,-795.41015625
-760.7421875,-528.3203125,-537.109375,-6.8359375
-1000.0,-1000.0,-1000.0,-1000.0
395.99609375,97.65625,-225.5859375,-114.74609375
-804.19921875,-786.62109375,549.8046875,-775.390625
-56.640625,71.2890625,-341.30859375,214.84375
-1000.0,-1000.0,-1000.0,-1000.0
-180.6640625,-247.55859375,-620.1171875,-273.92578125
-796.875,-811.03515625,385.7421875,-814.453125
225.5859375,239.74609375,-30.76171875,505.37109375
-1000.0,-1000.0,-1000.0,-1000.0
-270.99609375,-435.546875,-888.18359375,-630.859375
-811.03515625,-882.8125,98.14453125,942.87109375
436.5234375,556.640625,261.23046875,999.51171875
-1000.0,-1000.0,-754.39453125,-458.0078125
-656.25,-918.45703125,-995.1171875,-1000.0
933.10546875,594.7265625,-202.1484375,233.3984375
950.68359375,-913.0859375,399.90234375,-768.06640625
-533.69140625,-332.51953125,-439.453125,114.2578125
-1000.0,-1000.0,-1000.0,-1000.0
187.98828125,-30.2734375,-469.7265625,-249.0234375
-773.92578125,-786.62109375,416.50390625,-800.29296875
75.1953125,170.8984375,-198.2421875,232.91015625
-1000.0,-1000.0,-1000.0,-1000.0
-250.0,-260.25390625,-793.45703125,-319.3359375
-808.10546875,-807.6171875,240.72265625,-842.7734375
236.81640625,280.76171875,64.453125,608.88671875
-1000.0,-1000.0,-1000.0,-1000.0
-361.328125,-534.1796875,-923.33984375,-756.34765625
-851.07421875,-949.70703125,70.80078125,794.43359375
558.10546875,695.80078125,480.95703125,-875.0
-1000.0,-872.55859375,-536.1328125,-225.5859375
-798.33984375,-1000.0,-1000.0,-1000.0
749.51171875,401.3671875,-247.0703125,95.21484375
-897.94921875,-834.47265625,473.14453125,-759.27734375
-293.45703125,-160.15625,-395.99609375,196.2890625
-1000.0,-1000.0,-1000.0,-1000.0
56.15234375,-149.4140625,-504.39453125,-269.53125
-768.06640625,-799.8046875,445.80078125,-799.8046875
202.1484375,222.16796875,-123.046875,307.6171875
-1000.0,-1000.0,-1000.0,-1000.0
-246.58203125,-271.484375,-768.5546875,-420.41015625
-860.3515625,-872.0703125,291.50390625,-910.15625
150.390625,275.87890625,61.03515625,738.28125
-1000.0,-1000.0,-958.984375,-851.07421875
-463.8671875,-658.69140625,-937.01171875,-917.96875
-918.9453125,933.59375,43.9453125,610.83984375
692.3828125,841.796875,400.390625,-827.1484375
-913.0859375,-688.96484375,-595.21484375,-110.83984375
-943.84765625,-1000.0,-1000.0,-1000.0
565.91796875,213.37890625,-278.80859375,-23.4375
-836.9140625,-798.33984375,491.69921875,-767.08984375
-153.3203125,-31.73828125,-327.63671875,206.54296875
-1000.0,-1000.0,-1000.0,-1000.0
-86.9140625,-218.75,-598.6328125,-273.4375
-783.203125,-809.5703125,330.078125,-805.6640625
214.84375,235.3515625,-39.55078125,416.9921875
-1000.0,-1000.0,-1000.0,-1000.0
-269.53125,-355.95703125,-862.79296875,-528.3203125
-805.6640625,-844.23828125,161.1328125,-988.28125
354.4921875,476.07421875,209.9609375,918.45703125
-1000.0,-1000.0,-827.1484375,-602.5390625
-562.98828125,-795.8984375,-997.0703125,-1000.0
-993.1640625,770.5078125,-106.4453125,413.0859375
853.02734375,987.3046875,483.88671875,-786.62109375
-687.98828125,-487.3046875,-430.17578125,37.109375
-1000.0,-1000.0,-1000.0,-1000.0
348.6328125,71.77734375,-404.78515625,-162.59765625
-795.41015625,-784.66796875,453.61328125,-782.71484375
-20.99609375,99.12109375,-264.6484375,220.21484375
-1000.0,-1000.0,-1000.0,-1000.0
-209.9609375,-250.9765625,-740.234375,-273.4375
-801.7578125,-809.5703125,277.34375,-816.40625
228.515625,239.74609375,14.6484375,522.4609375
-1000.0,-1000.0,-1000.0,-1000.0
-271.484375,-449.21875,-903.80859375,-635.25390625
-813.96484375,-895.5078125,186.5234375,932.12890625
474.12109375,595.21484375,320.80078125,-974.12109375
-1000.0,-982.91015625,-796.875,-402.34375
-659.1796875,-939.94140625,-1000.0,-1000.0
924.8046875,566.40625,-45.8984375,195.80078125
987.3046875,-893.06640625,515.13671875,-764.6484375
-464.84375,-290.52734375,-503.41796875,141.11328125
-1000.0,-1000.0,-1000.0,-1000.0
142.578125,-58.10546875,-425.29296875,-258.7890625
-773.92578125,-788.57421875,434.5703125,-799.8046875
92.28515625,187.5,-178.7109375,232.91015625
-1000.0,-1000.0,-1000.0,-1000.0
-250.9765625,-262.20703125,-720.21484375,-317.87109375
-807.6171875,-807.6171875,286.62109375,-843.75
237.3046875,294.43359375,3.41796875,613.28125
-1000.0,-1000.0,-1000.0,-1000.0
-371.09375,-562.01171875,-928.7109375,-808.59375
-858.88671875,-970.703125,11.71875,732.91015625
592.7734375,730.95703125,331.0546875,-861.81640625
-1000.0,-827.63671875,-662.59765625,-205.56640625
-839.35546875,-1000.0,-1000.0,-1000.0
696.2890625,348.6328125,-278.80859375,62.01171875
-871.09375,-823.2421875,457.03125,-762.20703125
-244.140625,-132.32421875,-331.54296875,199.70703125
-1000.0,-1000.0,-1000.0,-1000.0
10.7421875,-166.9921875,-576.66015625,-271.484375
-772.4609375,-801.7578125,407.2265625,-800.78125
205.078125,227.5390625,-19.53125,349.609375
-1000.0,-1000.0,-1000.0,-1000.0
-267.578125,-297.36328125,-869.62890625,-449.70703125
-803.22265625,-818.84765625,210.9375,-922.36328125
284.66796875,395.5078125,170.41015625,792.48046875
-1000.0,-1000.0,-942.3828125,-793.45703125
-467.7734375,-679.6875,-985.83984375,-948.73046875
-924.31640625,912.109375,38.57421875,575.68359375
740.234375,878.90625,477.5390625,-820.3125
-840.8203125,-637.6953125,-571.2890625,-83.0078125
-997.55859375,-1000.0,-1000.0,-1000.0
498.53515625,184.5703125,-293.9453125,-62.5
-825.68359375,-792.96875,468.26171875,-771.484375
-131.8359375,1.46484375,-355.95703125,210.44921875
-1000.0,-1000.0,-1000.0,-1000.0
-116.2109375,-228.02734375,-588.8671875,-273.4375
-787.59765625,-809.5703125,396.484375,-806.640625
218.26171875,237.3046875,-58.59375,433.59375
-1000.0,-1000.0,-1000.0,-1000.0
-270.99609375,-377.44140625,-826.66015625,-531.73828125
-808.10546875,-854.4921875,218.75,-990.72265625
398.4375,501.46484375,245.1171875,926.7578125
-1000.0,-1000.0,-840.33203125,-577.1484375
-600.5859375,-843.26171875,-964.84375,-1000.0
980.95703125,706.54296875,-57.12890625,371.09375
888.671875,-977.5390625,411.1328125,-783.69140625
-626.46484375,-438.4765625,-491.69921875,51.26953125
-1000.0,-1000.0,-1000.0,-1000.0
263.671875,38.57421875,-428.7109375,-196.77734375
-790.52734375,-784.66796875,444.3359375,-790.0390625
-16.6015625,125.48828125,-184.5703125,224.12109375
-1000.0,-1000.0,-1000.0,-1000.0
-239.2578125,-254.39453125,-738.76953125,-272.4609375
-809.5703125,-809.08203125,266.6015625,-821.2890625
232.91015625,252.9296875,25.87890625,561.5234375
-1000.0,-1000.0,-1000.0,-1000.0
-271.484375,-475.09765625,-931.640625,-693.84765625
-816.89453125,-911.1328125,100.5859375,875.48828125
509.765625,630.37109375,333.0078125,-935.05859375
-1000.0,-944.3359375,-720.21484375,-336.9140625
-736.81640625,-983.3984375,-1000.0,-1000.0
870.1171875,529.296875,-223.14453125,168.45703125
960.44921875,-925.78125,417.96875,-817.87109375
-520.99609375,-333.49609375,-446.2890625,82.03125
-1000.0,-1000.0,-1000.0,-1000.0
107.421875,-90.8203125,-464.84375,-263.18359375
-776.3671875,-794.921875,547.36328125,-802.24609375
112.79296875,200.1953125,-36.62109375,241.69921875
-1000.0,-1000.0,-1000.0,-1000.0
-253.41796875,-264.16015625,-815.91796875,-356.93359375
-807.12890625,-807.6171875,324.21875,-870.1171875
237.3046875,320.3125,97.65625,675.78125
-1000.0,-1000.0,-1000.0,-944.3359375
-393.5546875,-587.890625,-925.78125,-829.1015625
-870.60546875,-991.2109375,76.171875,719.23828125
619.62890625,762.6953125,424.8046875,-854.98046875
-984.86328125,-786.62109375,-613.76953125,-181.15234375
-897.4609375,-1000.0,-1000.0,-1000.0
629.8828125,301.7578125,-184.08203125,41.50390625
-863.28125,-812.98828125,465.33203125,-762.6953125
-242.1875,-102.5390625,-378.90625,201.171875
-1000.0,-1000.0,-1000.0,-1000.0
-15.625,-185.05859375,-566.40625,-271.484375
-775.87890625,-805.17578125,347.16796875,-801.7578125
207.51953125,230.46875,-107.91015625,355.46875
-1000.0,-1000.0,-1000.0,-1000.0
-269.04296875,-312.5,-840.8203125,-470.703125
-804.19921875,-824.70703125,233.3984375,-942.3828125
315.4296875,416.50390625,190.4296875,829.58984375
-1000.0,-1000.0,-868.1640625,-725.09765625
-521.484375,-724.12109375,-969.7265625,-1000.0
-952.63671875,861.81640625,-105.46875,479.00390625
767.08984375,913.0859375,406.25,-802.24609375
-806.15234375,-595.21484375,-513.18359375,-49.8046875
-1000.0,-1000.0,-1000.0,-1000.0
427.24609375,145.99609375,-375.48828125,-79.1015625
-815.4296875,-790.52734375,444.82421875,-771.97265625
-116.2109375,28.80859375,-255.859375,211.9140625
-1000.0,-1000.0,-1000.0,-1000.0
-128.41796875,-237.3046875,-651.85546875,-273.92578125
-788.57421875,-810.546875,412.59765625,-811.5234375
219.7265625,238.28125,42.48046875,484.375
-1000.0,-1000.0,-1000.0,-1000.0
-272.4609375,-390.13671875,-906.73828125,-583.984375
-810.05859375,-862.3046875,163.0859375,977.5390625
436.5234375,535.64453125,248.53515625,964.84375
-1000.0,-1000.0,-842.7734375,-512.6953125
-631.8359375,-865.234375,-1000.0,-1000.0
968.26171875,672.8515625,-76.66015625,296.875
893.5546875,-941.89453125,506.34765625,-773.92578125
-613.28125,-379.8828125,-449.21875,85.44921875
-1000.0,-1000.0,-1000.0,-1000.0
207.51953125,8.30078125,-301.26953125,-217.28515625
-781.73828125,-784.66796875,549.31640625,-791.9921875
25.390625,148.92578125,-264.6484375,226.5625
-1000.0,-1000.0,-1000.0,-1000.0
-243.65234375,-257.32421875,-606.93359375,-275.390625
-809.5703125,-808.59375,467.28515625,-823.73046875
236.328125,266.11328125,-9.765625,570.80078125
-1000.0,-1000.0,-1000.0,-1000.0
-335.44921875,-513.671875,-917.48046875,-733.3984375
-839.35546875,-932.6171875,71.77734375,826.171875
530.76171875,657.2265625,291.015625,-902.83203125
-1000.0,-913.57421875,-722.16796875,-291.015625
-804.19921875,-1000.0,-1000.0,-1000.0
771.484375,437.01171875,-224.12109375,127.44140625
-965.33203125,-854.00390625,418.9453125,-760.25390625
-428.22265625,-216.796875,-404.296875,188.4765625
-1000.0,-1000.0,-1000.0,-1000.0
94.23828125,-124.51171875,-535.64453125,-267.578125
-771.97265625,-797.8515625,389.16015625,-798.828125
154.78515625,209.9609375,-136.23046875,286.62109375
-1000.0,-1000.0,-1000.0,-1000.0
-259.27734375,-271.484375,-829.1015625,-392.08984375
-806.15234375,-810.05859375,228.02734375,-887.6953125
238.76953125,339.35546875,142.578125,716.30859375
-1000.0,-1000.0,-940.4296875,-886.71875
-443.84765625,-624.0234375,-969.7265625,-893.5546875
-892.08984375,972.65625,9.27734375,644.04296875
626.953125,801.26953125,458.984375,-839.35546875
-979.4921875,-744.140625,-562.5,-155.76171875
-927.734375,-1000.0,-1000.0,-1000.0
576.66015625,260.25390625,-307.12890625,5.37109375
-842.28515625,-803.22265625,547.36328125,-765.625
-191.89453125,-56.640625,-229.00390625,204.58984375
-1000.0,-1000.0,-1000.0,-1000.0
-20.01953125,-199.21875,-584.47265625,-272.94921875
-772.4609375,-805.17578125,507.8125,-804.19921875
207.03125,231.93359375,6.8359375,396.97265625
-1000.0,-1000.0,-1000.0,-1000.0
-270.5078125,-328.125,-814.453125,-499.0234375
-805.17578125,-832.03125,279.78515625,-957.51953125
339.84375,454.1015625,112.79296875,858.3984375
-1000.0,-1000.0,-942.3828125,-686.5234375
-555.6640625,-761.71875,-975.5859375,-1000.0
-974.609375,815.4296875,-110.3515625,451.171875
797.8515625,955.56640625,378.90625,-796.875
-769.04296875,-534.1796875,-539.55078125,-22.4609375
-1000.0,-1000.0,-1000.0,-1000.0
395.99609375,104.00390625,-345.21484375,-110.3515625
-804.6875,-787.109375,459.9609375,-775.87890625
-61.03515625,65.91796875,-284.1796875,214.84375
-1000.0,-1000.0,-1000.0,-1000.0
-175.29296875,-247.0703125,-664.55078125,-273.92578125
-795.8984375,-811.03515625,305.17578125,-814.453125
224.609375,239.74609375,-17.08984375,507.32421875
-1000.0,-1000.0,-1000.0,-1000.0
-270.99609375,-433.10546875,-900.87890625,-625.0
-811.03515625,-881.8359375,125.9765625,946.77734375
436.5234375,553.7109375,277.34375,997.55859375
-1000.0,-1000.0,-760.25390625,-458.49609375
-658.203125,-921.38671875,-1000.0,-1000.0
938.4765625,593.75,-165.52734375,233.88671875
934.5703125,-920.41015625,494.140625,-767.578125
-556.640625,-346.6796875,-369.140625,124.0234375
-1000.0,-1000.0,-1000.0,-1000.0
181.15234375,-35.64453125,-490.234375,-251.46484375
-776.3671875,-788.0859375,491.2109375,-799.31640625
69.3359375,170.41015625,-91.796875,232.421875
-1000.0,-1000.0,-1000.0,-1000.0
-249.0234375,-259.765625,-786.1328125,-316.89453125
-808.59375,-807.12890625,266.6015625,-841.30859375
236.81640625,281.25,30.2734375,602.5390625
-1000.0,-1000.0,-1000.0,-1000.0
-360.83984375,-532.71484375,-937.98828125,-756.34765625
-852.05078125,-951.171875,123.53515625,795.41015625
563.4765625,705.078125,371.09375,-877.44140625
-1000.0,-864.2578125,-728.02734375,-241.2109375
-799.31640625,-1000.0,-1000.0,-1000.0
748.53515625,409.1796875,-121.09375,110.3515625
-894.53125,-833.49609375,513.18359375,-758.7890625
-290.0390625,-157.71484375,-456.54296875,196.77734375
-1000.0,-1000.0,-1000.0,-1000.0
71.2890625,-143.5546875,-508.30078125,-251.46484375
-765.625,-797.8515625,402.83203125,-856.4453125
198.73046875,219.7265625,-115.72265625,222.65625
-1000.0,-1000.0,-1000.0,-1000.0
-265.13671875,-286.62109375,-812.01171875,-429.6875
-803.7109375,-814.453125,188.4765625,-908.69140625
238.76953125,364.2578125,92.7734375,746.09375
-1000.0,-1000.0,-945.80078125,-854.98046875
-463.8671875,-659.1796875,-977.05078125,-920.8984375
-915.52734375,936.03515625,-67.87109375,606.93359375
687.5,839.84375,355.46875,-828.125
-914.0625,-689.453125,-604.98046875,-110.83984375
-952.63671875,-1000.0,-1000.0,-1000.0
551.7578125,207.03125,-316.89453125,-38.57421875
-836.9140625,-798.828125,470.21484375,-769.53125
-156.73828125,-33.69140625,-277.83203125,208.49609375
-1000.0,-1000.0,-1000.0,-1000.0
-96.6796875,-220.21484375,-656.73828125,-273.4375
-785.15625,-810.05859375,368.1640625,-806.15234375
216.30859375,236.328125,9.27734375,421.38671875
-1000.0,-1000.0,-1000.0,-1000.0
-269.53125,-363.28125,-873.53515625,-533.203125
-805.6640625,-847.16796875,165.52734375,-979.00390625
351.5625,476.07421875,233.88671875,886.23046875
-1000.0,-1000.0,-851.5625,-644.53125
-562.01171875,-799.31640625,-1000.0,-1000.0
-993.1640625,764.16015625,-15.625,397.94921875
852.5390625,992.1875,499.51171875,-787.59765625
-681.15234375,-478.515625,-512.20703125,26.3671875
-1000.0,-1000.0,-1000.0,-1000.0
322.265625,62.01171875,-349.609375,-155.2734375
-793.9453125,-785.15625,491.69921875,-781.73828125
-19.53125,104.98046875,-291.015625,219.7265625
-1000.0,-1000.0,-1000.0,-1000.0
-219.23828125,-251.46484375,-685.546875,-273.4375
-804.19921875,-809.5703125,355.95703125,-816.89453125
229.98046875,242.67578125,11.71875,529.78515625
-1000.0,-1000.0,-1000.0,-1000.0
-271.484375,-458.984375,-840.8203125,-630.859375
-815.4296875,-901.85546875,224.609375,931.15234375
490.72265625,609.375,315.4296875,-961.9140625
-1000.0,-970.703125,-770.99609375,-386.71875
-663.57421875,-949.21875,-990.234375,-1000.0
916.015625,553.7109375,-118.1640625,227.5390625
-992.67578125,-883.7890625,416.50390625,-764.16015625
-435.546875,-274.4140625,-454.1015625,146.484375
-1000.0,-1000.0,-1000.0,-1000.0
147.4609375,-57.12890625,-490.72265625,-259.765625
-772.4609375,-787.109375,401.85546875,-800.29296875
91.796875,189.453125,-187.01171875,233.88671875
-1000.0,-1000.0,-1000.0,-1000.0
-250.9765625,-263.18359375,-787.59765625,-335.9375
-807.12890625,-807.6171875,269.53125,-858.3984375
237.3046875,296.875,124.0234375,653.3203125
-1000.0,-1000.0,-937.98828125,-967.7734375
-371.09375,-566.40625,-960.9375,-813.4765625
-857.421875,-970.703125,15.13671875,738.28125
583.984375,722.65625,461.42578125,-864.74609375
-1000.0,-833.0078125,-554.19921875,-207.03125
-861.328125,-1000.0,-1000.0,-1000.0
669.921875,332.03125,-276.3671875,43.9453125
-875.48828125,-825.68359375,448.2421875,-764.16015625
-256.8359375,-138.18359375,-367.1875,201.171875
-1000.0,-1000.0,-1000.0,-1000.0
-5.37109375,-176.26953125,-542.96875,-270.5078125
-774.90234375,-805.17578125,519.53125,-800.78125
